,employeeID,degree,location,technicalSkills,previousJobs,appliedJobs,searchedJobs,network
309,309,Data Science,Seattle,"['SQL', 'React', 'R', 'Python', 'Java', 'Scala', 'Bash', 'Angular', 'Node.js', 'C++', 'Javascript', 'HTML/CSS', 'Swift', 'Ruby', 'Windows', 'PostGres', 'AWS', 'Spring']","[1295, 1248, 1834]","[1980, 819, 1550, 1785, 191, 467, 1437, 222, 1943, 25]","[1980, 819, 1550, 1785, 191, 467, 1437, 222, 1943, 25]","[420, 94, 95]"
310,310,Data Science,Seattle,"['Bash', 'HTML/CSS', 'Python', 'Node.js', 'React', 'Java', 'SQL', 'Windows', 'MacOS', 'NumPy', 'Oracle', 'Javascript']","[526, 809]","[1021, 370, 1717, 1101, 1456, 164, 1006]","[1021, 370, 1717, 1101, 1456, 164, 1006]","[457, 28]"
311,311,Data Science,Seattle,"['C', 'Python', 'Java', 'Bash', 'C++', 'Ruby', 'Node.js', 'MacOS', 'Javascript']",[1423],"[1854, 733, 1362, 438, 829, 1722, 427, 1469, 1991]","[1854, 733, 1362, 438, 829, 1722, 427, 1469, 1991]",[265]
312,312,Information Science,Boston,"['Bash', 'Javascript', 'Angular', 'Swift', 'Node.js', 'React', 'SQL', 'Python', 'C++', 'Ruby', 'Java', 'R', 'HTML/CSS', 'Linux', 'NumPy', 'Scikit-learn', 'Spring', 'MySQLWorkbench', 'Oracle']","[608, 198, 1651]","[1872, 926, 909, 1119, 733, 1447, 1600, 1300, 1571, 1735]","[1872, 926, 909, 1119, 733, 1447, 1600, 1300, 1571, 1735]",[129]
313,313,Cyber Security,Houston,"['R', 'Java', 'React', 'SQL', 'Python', 'C', 'Windows', 'MySQLWorkbench', 'Javascript']","[714, 457, 1601, 1590]",[1512],[1512],"[72, 146, 163, 243]"
314,314,Cyber Security,NYC,"['HTML/CSS', 'Java', 'Node.js', 'React', 'SQL', 'C++', 'Javascript', 'C', 'Angular', 'Bash', 'Ruby', 'Swift', 'R', 'Python', 'Scala', 'Linux', 'Windows', 'Scikit-learn', 'PostGres', 'Azure', 'Oracle', 'MySQLWorkbench', 'Spring', 'NumPy']","[696, 594, 675]","[1675, 382, 153, 1315, 690, 976, 1248, 1804, 1600]","[1675, 382, 153, 1315, 690, 976, 1248, 1804, 1600]","[121, 162]"
315,315,Cyber Security,Houston,"['Java', 'Swift', 'HTML/CSS', 'Python', 'R', 'React', 'Linux', 'MacOS', 'AWS', 'Oracle', 'Spring', 'NumPy', 'PostGres', 'Scikit-learn', 'Azure', 'Javascript', 'SQL']","[1997, 1850]","[1866, 1492, 30, 87, 823, 209, 1933]","[1866, 1492, 30, 87, 823, 209, 1933]","[107, 245]"
316,316,Data Science,Houston,"['R', 'Bash', 'Scala', 'Angular', 'Java', 'Swift', 'Javascript', 'C++', 'Node.js', 'SQL', 'React', 'HTML/CSS', 'Linux', 'MacOS', 'Spring', 'Scikit-learn', 'Python']",[1832],"[1170, 1307, 1698, 520, 417, 1612, 1053, 1374, 1298, 1387]","[1170, 1307, 1698, 520, 417, 1612, 1053, 1374, 1298, 1387]",[]
317,317,Cyber Security,Houston,"['Scala', 'C', 'Windows', 'PostGres', 'Spring', 'MySQLWorkbench', 'NumPy', 'Oracle', 'Python', 'Java', 'SQL']",[],"[30, 1999, 45, 241, 1363, 483, 399, 1997, 461]","[30, 1999, 45, 241, 1363, 483, 399, 1997, 461]",[]
318,318,Computer Science,San Francisco,"['Java', 'Bash', 'Scala', 'Angular', 'Python', 'Swift', 'Ruby', 'Javascript', 'R', 'React', 'C++', 'Windows', 'Linux', 'MacOS', 'Spring', 'NumPy']",[],"[732, 1990, 1409, 18, 313, 1527, 1105, 548, 1436, 496]","[732, 1990, 1409, 18, 313, 1527, 1105, 548, 1436, 496]",[]
319,319,Data Science,Houston,"['R', 'React', 'Java', 'Scala', 'Node.js', 'Angular', 'Javascript', 'Python', 'Swift', 'SQL', 'Bash', 'Windows', 'Linux', 'MacOS', 'NumPy', 'MySQLWorkbench', 'Spring', 'PostGres', 'Scikit-learn', 'AWS', 'Azure']","[1725, 481, 1899, 502]","[1093, 884, 246, 118, 1934, 891, 247]","[1093, 884, 246, 118, 1934, 891, 247]","[395, 268]"
320,320,Data Science,Houston,"['C', 'Javascript', 'Bash', 'R', 'SQL', 'React', 'Node.js', 'Linux']",[],"[691, 1672, 980, 1586, 498, 532, 1669, 1009, 453, 368]","[691, 1672, 980, 1586, 498, 532, 1669, 1009, 453, 368]",[]
321,321,Computer Science,NYC,"['Angular', 'C', 'Swift', 'R', 'Java', 'React', 'SQL', 'Node.js', 'Scala', 'Python', 'Bash', 'Ruby', 'C++', 'HTML/CSS', 'MacOS', 'Linux', 'Windows', 'Oracle', 'Azure', 'MySQLWorkbench', 'Javascript']","[1598, 961]","[830, 604, 984, 1311, 1579, 508]","[830, 604, 984, 1311, 1579, 508]","[56, 293]"
322,322,Data Science,Boston,"['Scala', 'Python', 'Node.js', 'Angular', 'SQL', 'React', 'Swift', 'C++', 'Bash', 'C', 'Ruby', 'Javascript', 'HTML/CSS', 'R', 'Java', 'MacOS', 'Windows', 'Linux', 'PostGres', 'Oracle', 'AWS', 'MySQLWorkbench']",[840],"[230, 1569, 1176, 948, 506, 477, 305, 1694]","[230, 1569, 1176, 948, 506, 477, 305, 1694]",[489]
323,323,Computer Science,Houston,"['Bash', 'HTML/CSS', 'SQL', 'Angular', 'Ruby', 'R', 'Javascript', 'React', 'Java', 'C++', 'Node.js', 'Scala', 'C', 'Python', 'Linux']",[1848],[],[],"[274, 422]"
324,324,Computer Science,Houston,"['C++', 'MacOS', 'Windows', 'Linux', 'Spring', 'Java']","[1563, 1707]","[663, 208, 1283, 904, 994, 1426, 443, 714, 566, 1134]","[663, 208, 1283, 904, 994, 1426, 443, 714, 566, 1134]",[148]
325,325,Information Science,Houston,"['Ruby', 'HTML/CSS', 'Angular', 'Java', 'Node.js', 'Swift', 'C++', 'Scala', 'Windows', 'MacOS', 'Scikit-learn', 'Spring', 'Oracle', 'PostGres', 'Javascript', 'Python', 'SQL']","[412, 699, 1407]","[439, 1132, 1081, 1972, 1753, 1842, 1438, 129, 1476]","[439, 1132, 1081, 1972, 1753, 1842, 1438, 129, 1476]","[296, 459, 334]"
326,326,Cyber Security,Houston,"['Javascript', 'Ruby', 'Node.js', 'R', 'Swift', 'SQL', 'HTML/CSS', 'Python', 'MacOS', 'Windows', 'Linux', 'AWS', 'Spring', 'Java']","[57, 1399, 1243, 984]","[1547, 70, 1586, 523, 1271, 193, 565, 873, 1757, 55]","[1547, 70, 1586, 523, 1271, 193, 565, 873, 1757, 55]","[337, 289, 358]"
327,327,Data Science,Houston,"['HTML/CSS', 'Python', 'Bash', 'React', 'C', 'Node.js', 'Scala', 'Ruby', 'Swift', 'Windows', 'MacOS', 'Scikit-learn', 'Spring', 'AWS', 'Oracle', 'Azure', 'NumPy', 'Javascript', 'Java', 'SQL']","[1942, 1249, 0]","[629, 165, 106, 1354, 1359, 1844, 1752, 1895, 870, 1693]","[629, 165, 106, 1354, 1359, 1844, 1752, 1895, 870, 1693]","[20, 269]"
328,328,Information Science,NYC,"['Swift', 'Java', 'Angular', 'Javascript', 'C++', 'Python', 'Bash', 'SQL', 'Ruby', 'Linux', 'MacOS', 'Oracle']","[540, 892, 1385, 682]","[397, 897, 1139, 985, 46, 611, 944, 1749]","[397, 897, 1139, 985, 46, 611, 944, 1749]","[478, 254]"
329,329,Cyber Security,Boston,"['HTML/CSS', 'C', 'Node.js', 'R', 'Scala', 'C++', 'Python', 'Swift', 'Ruby', 'SQL', 'Bash', 'Angular', 'MacOS', 'Linux', 'Oracle', 'Scikit-learn', 'Azure', 'NumPy', 'AWS', 'Javascript']","[1603, 1503, 1512]","[985, 21, 1156, 1556, 869, 1787, 761]","[985, 21, 1156, 1556, 869, 1787, 761]",[]
330,330,Computer Science,NYC,"['Javascript', 'Scala', 'Python', 'Node.js', 'HTML/CSS', 'Java', 'Ruby', 'React', 'C++', 'Linux', 'MacOS', 'PostGres', 'Spring', 'MySQLWorkbench', 'SQL']",[],[],[],[]
331,331,Information Science,Seattle,"['Javascript', 'C', 'R', 'Angular', 'Python', 'Swift', 'Java', 'Scala', 'Node.js', 'SQL', 'Bash', 'HTML/CSS', 'Ruby', 'C++', 'MacOS', 'Linux', 'Windows']",[1874],"[925, 203, 1140, 1741, 241, 641, 35, 1123]","[925, 203, 1140, 1741, 241, 641, 35, 1123]",[]
332,332,Cyber Security,San Francisco,"['Node.js', 'HTML/CSS', 'Ruby', 'Javascript', 'React', 'SQL', 'Scala', 'C++', 'R', 'Python', 'Bash', 'Angular', 'C', 'Java', 'Swift', 'MacOS', 'Scikit-learn', 'AWS']","[549, 1035, 821, 787, 1101]","[1288, 682, 1346, 1726, 774, 21, 1373, 455]","[1288, 682, 1346, 1726, 774, 21, 1373, 455]",[]
333,333,Information Science,Seattle,"['Java', 'React', 'C++', 'C', 'SQL', 'Python', 'Swift', 'Scala', 'Node.js', 'R', 'Angular', 'Linux', 'Windows', 'MacOS', 'NumPy', 'Oracle', 'Spring', 'Scikit-learn', 'AWS', 'MySQLWorkbench', 'Azure', 'Javascript']","[1469, 1134, 677, 1102]","[1357, 926, 1278, 1682, 1900]","[1357, 926, 1278, 1682, 1900]",[]
334,334,Information Science,Houston,"['Angular', 'SQL', 'R', 'Scala', 'Java', 'C++', 'Ruby', 'Python', 'C', 'Javascript', 'HTML/CSS', 'React', 'Node.js', 'MacOS', 'Linux', 'Windows']","[20, 1407]","[467, 162]","[467, 162]","[459, 325]"
335,335,Computer Science,Seattle,"['Scala', 'C++', 'HTML/CSS', 'Swift', 'Angular', 'React', 'Java', 'Python', 'SQL', 'R', 'MacOS', 'Linux', 'Windows', 'MySQLWorkbench', 'Spring', 'NumPy', 'PostGres', 'Oracle', 'AWS', 'Javascript']","[317, 1073, 1900]","[916, 1503, 823, 375, 856, 1058]","[916, 1503, 823, 375, 856, 1058]","[59, 429]"
336,336,Information Science,San Francisco,"['C', 'C++', 'Node.js', 'SQL', 'HTML/CSS', 'React', 'Ruby', 'Bash', 'Scala', 'Java', 'Angular', 'R', 'Swift', 'Javascript', 'Python', 'Linux', 'MacOS', 'AWS']","[418, 519, 1109]","[1545, 1223, 953, 1505, 966, 569, 1372, 710]","[1545, 1223, 953, 1505, 966, 569, 1372, 710]","[339, 11]"
337,337,Data Science,Boston,"['C', 'R', 'HTML/CSS', 'SQL', 'Bash', 'Python', 'React', 'Scala', 'Linux', 'MacOS', 'PostGres', 'Azure', 'MySQLWorkbench', 'Oracle', 'NumPy', 'Javascript']","[140, 1399, 1533, 542]","[1339, 1696, 1375, 19, 1382, 262, 1163, 784, 1642, 347]","[1339, 1696, 1375, 19, 1382, 262, 1163, 784, 1642, 347]","[358, 326]"
338,338,Information Science,San Francisco,"['C', 'Scala', 'Swift', 'Python', 'HTML/CSS', 'Bash', 'Ruby', 'R', 'Javascript', 'MacOS', 'Windows', 'Spring', 'PostGres', 'Azure', 'AWS', 'MySQLWorkbench', 'Oracle', 'NumPy', 'Java', 'SQL']","[1501, 160]","[777, 1215, 196, 803, 487, 1978, 436, 1781, 205]","[777, 1215, 196, 803, 487, 1978, 436, 1781, 205]",[]
339,339,Information Science,Houston,"['Ruby', 'Python', 'Angular', 'React', 'Bash', 'SQL', 'C++', 'Windows', 'MacOS', 'Linux', 'Azure', 'AWS', 'Javascript']","[1970, 54, 788, 519]","[659, 1264, 1833, 1747, 1611, 1348, 565, 701]","[659, 1264, 1833, 1747, 1611, 1348, 565, 701]","[354, 355, 108, 336, 472]"
340,340,Data Science,San Francisco,"['Swift', 'HTML/CSS', 'R', 'Linux', 'Windows', 'MacOS']","[1187, 774, 1826]","[1204, 1053, 753, 56, 1752, 885, 975, 101]","[1204, 1053, 753, 56, 1752, 885, 975, 101]",[228]
341,341,Cyber Security,San Francisco,"['C++', 'React', 'Python', 'Java', 'HTML/CSS', 'Swift', 'Bash', 'Angular', 'Javascript', 'R', 'Node.js', 'Ruby', 'Scala', 'C', 'SQL', 'MacOS', 'Windows', 'Oracle', 'Azure', 'Scikit-learn', 'MySQLWorkbench', 'Spring']",[1162],[],[],[20]
342,342,Cyber Security,Boston,"['Node.js', 'SQL', 'Javascript', 'Java', 'R', 'Scala', 'Swift', 'Ruby', 'Bash', 'C', 'Python', 'HTML/CSS', 'Angular', 'MacOS', 'MySQLWorkbench', 'PostGres', 'Oracle', 'Azure', 'Spring', 'NumPy', 'AWS']","[1464, 309, 1963, 1125]","[1931, 1378]","[1931, 1378]","[474, 130, 253]"
343,343,Computer Science,Houston,"['SQL', 'Angular', 'Swift', 'R', 'Node.js', 'HTML/CSS', 'Javascript', 'Linux', 'Windows', 'MacOS', 'Scikit-learn', 'Python']","[1451, 1463, 1387]","[1671, 557, 1849, 150, 1776, 1917, 1744, 1136, 984, 1394]","[1671, 557, 1849, 150, 1776, 1917, 1744, 1136, 984, 1394]",[192]
344,344,Computer Science,Houston,"['SQL', 'R', 'Ruby', 'C++', 'Angular', 'Scala', 'Java', 'Swift', 'HTML/CSS', 'Bash', 'C', 'Windows', 'MacOS', 'Linux', 'Spring', 'Oracle', 'PostGres', 'MySQLWorkbench']","[850, 814, 996, 1373]","[364, 771, 851, 1044, 1656, 293, 432, 692, 1245, 799]","[364, 771, 851, 1044, 1656, 293, 432, 692, 1245, 799]","[98, 262, 390, 19, 150, 30]"
345,345,Information Science,Houston,"['C', 'HTML/CSS', 'Python', 'SQL', 'C++', 'Javascript', 'React', 'Bash', 'MacOS', 'Windows', 'AWS', 'Scikit-learn', 'PostGres', 'Oracle']",[],"[1687, 402, 846, 928, 1743, 1787, 996, 1773, 839]","[1687, 402, 846, 928, 1743, 1787, 996, 1773, 839]",[]
346,346,Computer Science,NYC,"['C', 'C++', 'React', 'Javascript', 'R', 'HTML/CSS', 'Bash', 'Scala', 'Java', 'MacOS']","[1532, 1397, 1038]","[1535, 1200, 686, 1752, 132, 83, 1576, 1908, 725, 48]","[1535, 1200, 686, 1752, 132, 83, 1576, 1908, 725, 48]","[88, 68]"
347,347,Computer Science,Boston,"['Javascript', 'HTML/CSS', 'Node.js', 'Bash', 'Python', 'C', 'Ruby', 'MacOS', 'Windows', 'Linux', 'AWS', 'Scikit-learn', 'Azure', 'Oracle', 'NumPy', 'SQL']","[960, 1665, 779, 1412, 1235]","[522, 1257, 1781, 775, 373, 699, 1419, 102, 1021, 844]","[522, 1257, 1781, 775, 373, 699, 1419, 102, 1021, 844]",[80]
348,348,Information Science,NYC,"['Angular', 'MacOS', 'PostGres', 'SQL']","[1032, 499, 1724, 1184]","[1772, 221, 1025, 360]","[1772, 221, 1025, 360]","[225, 84]"
349,349,Cyber Security,Seattle,"['HTML/CSS', 'Javascript', 'Swift', 'C++', 'Ruby', 'C', 'R', 'Node.js', 'MacOS', 'Windows', 'PostGres', 'NumPy', 'Spring', 'Python', 'Java', 'SQL']",[],"[194, 1528, 1201, 390, 1958, 1263, 571, 1928, 372, 1883]","[194, 1528, 1201, 390, 1958, 1263, 571, 1928, 372, 1883]",[]
350,350,Cyber Security,Houston,"['Javascript', 'Ruby', 'Bash', 'R', 'Scala', 'C', 'React', 'Windows', 'Linux', 'AWS', 'Scikit-learn', 'Azure', 'NumPy', 'Spring', 'Oracle', 'PostGres', 'Python', 'Java', 'SQL']","[1110, 598]","[359, 1453, 1069, 565, 1614, 285, 1175, 446, 493]","[359, 1453, 1069, 565, 1614, 285, 1175, 446, 493]",[178]
351,351,Information Science,Boston,"['C', 'Java', 'Angular', 'HTML/CSS', 'Ruby', 'SQL', 'Bash', 'Javascript', 'Node.js', 'C++', 'R', 'React', 'Python', 'Swift', 'Scala', 'Windows', 'MySQLWorkbench', 'NumPy', 'Azure', 'PostGres', 'Scikit-learn', 'Spring', 'Oracle']","[1892, 1236, 155]","[528, 1871, 635, 218, 1205, 1292, 331]","[528, 1871, 635, 218, 1205, 1292, 331]","[40, 225, 372]"
352,352,Computer Science,NYC,"['Scala', 'SQL', 'Bash', 'React', 'Angular', 'Windows', 'MacOS', 'Scikit-learn', 'AWS', 'Spring', 'MySQLWorkbench', 'Azure', 'Oracle', 'NumPy', 'Javascript', 'Python', 'Java']","[876, 1040, 1173]","[1751, 236, 1065, 1747, 82, 755, 459, 1832]","[1751, 236, 1065, 1747, 82, 755, 459, 1832]","[480, 488, 214]"
353,353,Cyber Security,Boston,"['Bash', 'Ruby', 'Angular', 'Java', 'SQL', 'Scala', 'C', 'HTML/CSS', 'C++', 'Javascript', 'React', 'Swift', 'Python', 'Node.js', 'Windows', 'MacOS', 'PostGres', 'Spring', 'NumPy', 'AWS']",[],"[897, 90, 1006, 52, 763, 1334, 1114]","[897, 90, 1006, 52, 763, 1334, 1114]",[]
354,354,Information Science,Houston,"['Ruby', 'Javascript', 'React', 'Bash', 'SQL', 'Windows', 'MySQLWorkbench', 'PostGres', 'Oracle', 'AWS', 'NumPy', 'Scikit-learn', 'Python']","[1355, 54]","[904, 398, 417, 1888, 1122, 411, 528, 339, 347, 155]","[904, 398, 417, 1888, 1122, 411, 528, 339, 347, 155]",[339]
355,355,Data Science,Seattle,"['C++', 'Scala', 'C', 'Javascript', 'Node.js', 'React', 'R', 'Java', 'Python', 'Bash', 'Swift', 'Ruby', 'SQL', 'Windows', 'MacOS', 'Linux', 'Oracle']","[1970, 176, 903]","[1219, 1712, 1881, 84, 670, 1348, 815, 1691, 1058]","[1219, 1712, 1881, 84, 670, 1348, 815, 1691, 1058]","[339, 108]"
356,356,Computer Science,Boston,"['Javascript', 'Bash', 'Scala', 'Windows', 'MacOS']",[],"[1547, 1035, 434, 621]","[1547, 1035, 434, 621]",[]
357,357,Computer Science,San Francisco,"['Ruby', 'Bash', 'HTML/CSS', 'SQL', 'Python', 'R', 'Node.js', 'React', 'C++', 'Scala', 'Angular', 'Swift', 'Java', 'C', 'Javascript', 'MacOS', 'NumPy', 'AWS', 'MySQLWorkbench', 'Oracle', 'Azure', 'Scikit-learn', 'Spring']","[1226, 106]","[293, 177, 1929, 533, 1959]","[293, 177, 1929, 533, 1959]","[220, 172]"
358,358,Cyber Security,NYC,"['R', 'Javascript', 'C', 'Java', 'Bash', 'C++', 'Scala', 'React', 'SQL', 'Python', 'Node.js', 'Swift', 'Linux', 'Oracle', 'Spring', 'NumPy', 'AWS', 'Azure', 'PostGres']","[1399, 706]","[775, 1092, 1833, 1573, 1922, 558]","[775, 1092, 1833, 1573, 1922, 558]","[337, 17, 261, 326]"
359,359,Data Science,San Francisco,"['React', 'R', 'C++', 'Linux', 'Spring', 'AWS', 'NumPy', 'MySQLWorkbench', 'Azure', 'Oracle', 'Javascript', 'Python', 'Java', 'SQL']","[1077, 1056, 1680, 1644, 486]",[870],[870],"[439, 163, 104, 241, 50, 247]"
360,360,Computer Science,San Francisco,"['C', 'HTML/CSS', 'C++', 'Angular', 'Ruby', 'Javascript', 'R', 'Windows', 'MacOS', 'NumPy', 'AWS', 'Oracle', 'Spring', 'MySQLWorkbench', 'PostGres', 'Azure', 'Python', 'Java', 'SQL']","[1293, 550]","[1600, 1877, 233, 122, 1394, 738, 925, 636, 1060]","[1600, 1877, 233, 122, 1394, 738, 925, 636, 1060]",[]
361,361,Information Science,NYC,"['R', 'React', 'Java', 'C', 'Ruby', 'Node.js', 'HTML/CSS', 'Windows', 'Linux', 'Scikit-learn', 'Javascript', 'Python']","[783, 424, 1159]","[1590, 719, 450, 72, 1695, 441, 1283, 381]","[1590, 719, 450, 72, 1695, 441, 1283, 381]","[114, 498]"
362,362,Data Science,Boston,"['HTML/CSS', 'Java', 'React', 'SQL', 'Python', 'Swift', 'Ruby', 'Bash', 'Linux', 'Windows', 'MySQLWorkbench', 'NumPy', 'Scikit-learn', 'AWS', 'Spring', 'PostGres', 'Javascript']",[491],"[967, 1922, 371, 1030, 1018, 89, 1854, 1799, 872]","[967, 1922, 371, 1030, 1018, 89, 1854, 1799, 872]",[]
363,363,Cyber Security,Houston,"['R', 'Bash', 'C++', 'Windows', 'Azure', 'AWS', 'Spring', 'Scikit-learn', 'PostGres', 'Python', 'Java', 'SQL']","[81, 1310, 1798, 1777, 282]","[195, 1625, 1587, 611, 1956, 145, 1338, 618, 1143]","[195, 1625, 1587, 611, 1956, 145, 1338, 618, 1143]",[442]
364,364,Computer Science,Houston,"['Python', 'HTML/CSS', 'C++', 'Java', 'Scala', 'C', 'Swift', 'R', 'React', 'Windows', 'AWS', 'MySQLWorkbench', 'Oracle', 'Spring', 'Javascript', 'SQL']","[1368, 1994, 1737, 1929, 387]","[530, 1016, 826, 44, 773, 1594, 382, 799]","[530, 1016, 826, 44, 773, 1594, 382, 799]","[88, 91, 403, 435]"
365,365,Cyber Security,NYC,"['Java', 'Javascript', 'Angular', 'Python', 'HTML/CSS', 'Ruby', 'C++', 'Node.js', 'Swift', 'C', 'SQL', 'Bash', 'R', 'Scala', 'Windows', 'MacOS', 'Linux', 'AWS', 'Spring']",[],"[648, 137, 1030, 1573, 1559, 733, 557, 1713, 1860]","[648, 137, 1030, 1573, 1559, 733, 557, 1713, 1860]",[]
366,366,Information Science,Houston,"['Swift', 'SQL', 'HTML/CSS', 'Python', 'C++', 'React', 'R', 'MacOS', 'MySQLWorkbench', 'Azure', 'Scikit-learn', 'NumPy', 'AWS', 'Spring', 'PostGres', 'Javascript', 'Java']","[1980, 565]","[1861, 1717, 1353, 1612, 1473, 259, 400, 1047]","[1861, 1717, 1353, 1612, 1473, 259, 400, 1047]",[131]
367,367,Cyber Security,Houston,"['Python', 'C', 'React', 'SQL', 'Swift', 'Javascript', 'Linux', 'Windows', 'MacOS', 'NumPy', 'MySQLWorkbench', 'Azure', 'Scikit-learn']",[],"[1440, 606, 100]","[1440, 606, 100]",[]
368,368,Data Science,Boston,"['Python', 'SQL', 'Javascript', 'Angular', 'HTML/CSS', 'C', 'Windows', 'MacOS', 'MySQLWorkbench', 'NumPy', 'AWS', 'Oracle']",[1732],"[324, 290, 157, 1789, 1816, 291, 1640, 1430, 499]","[324, 290, 157, 1789, 1816, 291, 1640, 1430, 499]",[]
369,369,Cyber Security,Houston,"['Node.js', 'R', 'Windows', 'Linux', 'MacOS', 'Azure', 'Oracle', 'MySQLWorkbench', 'PostGres', 'Scikit-learn', 'NumPy', 'Javascript', 'Python', 'SQL']","[1673, 1733]","[314, 261, 162, 349, 716, 1259, 1751, 401, 39, 435]","[314, 261, 162, 349, 716, 1259, 1751, 401, 39, 435]",[]
370,370,Data Science,Seattle,"['Angular', 'Java', 'C', 'Node.js', 'Windows', 'MacOS', 'Linux', 'Javascript']",[806],"[969, 1074, 328, 1755, 220, 1357, 801]","[969, 1074, 328, 1755, 220, 1357, 801]",[450]
371,371,Computer Science,Houston,"['React', 'C', 'Windows', 'MacOS', 'Linux', 'AWS', 'MySQLWorkbench', 'Javascript', 'Python', 'SQL']",[],[1843],[1843],[]
372,372,Cyber Security,San Francisco,"['C++', 'Python', 'Scala', 'C', 'Node.js', 'MacOS', 'Oracle', 'NumPy', 'Javascript', 'SQL']",[155],"[775, 277, 590, 1071, 1245, 67, 25, 117]","[775, 277, 590, 1071, 1245, 67, 25, 117]",[351]
373,373,Information Science,NYC,"['Ruby', 'C++', 'Bash', 'R', 'Javascript', 'HTML/CSS', 'Scala', 'Java', 'SQL', 'Swift', 'Node.js', 'C', 'Angular', 'Python', 'React', 'MacOS', 'Windows', 'NumPy']","[470, 1443, 1094, 56, 1458]","[1412, 1510, 406, 1482, 887, 622, 635, 207, 693]","[1412, 1510, 406, 1482, 887, 622, 635, 207, 693]","[80, 194]"
374,374,Computer Science,Houston,"['SQL', 'Ruby', 'C++', 'Swift', 'Java', 'Javascript', 'Bash', 'Python', 'React', 'R', 'Node.js', 'Scala', 'Angular', 'MacOS', 'PostGres', 'Scikit-learn', 'AWS']",[134],"[709, 855, 1914, 1981, 714]","[709, 855, 1914, 1981, 714]",[]
375,375,Information Science,San Francisco,"['Scala', 'Python', 'C++', 'R', 'SQL', 'Bash', 'HTML/CSS', 'Ruby', 'Javascript', 'Java', 'Node.js', 'Angular', 'Windows', 'MacOS', 'Linux', 'Scikit-learn', 'Oracle', 'PostGres', 'AWS', 'Azure']",[658],"[1701, 1313, 300, 436, 1883, 260, 1018, 328, 1377, 1933]","[1701, 1313, 300, 436, 1883, 260, 1018, 328, 1377, 1933]",[]
376,376,Cyber Security,Boston,"['React', 'Javascript', 'C++', 'Ruby', 'R', 'Angular', 'SQL', 'Java', 'Swift', 'Bash', 'HTML/CSS', 'C', 'Windows', 'Oracle', 'MySQLWorkbench', 'NumPy', 'Python']","[1662, 1712, 1066, 1247]","[1587, 834, 817, 765, 660, 1622, 212, 1739, 336]","[1587, 834, 817, 765, 660, 1622, 212, 1739, 336]","[114, 116, 135]"
377,377,Computer Science,Houston,"['Node.js', 'Scala', 'Windows', 'Linux', 'Scikit-learn', 'Spring', 'Javascript', 'Python', 'Java']","[206, 8, 772, 44, 723]","[1328, 255, 355, 1795, 1476, 805, 931]","[1328, 255, 355, 1795, 1476, 805, 931]","[195, 173]"
378,378,Cyber Security,Seattle,"['Javascript', 'React', 'Java', 'MacOS', 'Windows', 'Linux', 'PostGres', 'Spring', 'Oracle', 'Scikit-learn', 'NumPy', 'AWS', 'MySQLWorkbench', 'Python', 'SQL']","[440, 1974]","[1170, 1881, 1153, 1157, 1276, 1848, 817]","[1170, 1881, 1153, 1157, 1276, 1848, 817]","[243, 149]"
379,379,Information Science,Seattle,"['SQL', 'C', 'Ruby', 'Scala', 'Java', 'Python', 'Swift', 'Javascript', 'R', 'Bash', 'HTML/CSS', 'React', 'C++', 'Angular', 'MacOS', 'Oracle']","[1873, 1857]","[203, 1482, 346, 1683, 1638, 1068, 1858, 349]","[203, 1482, 346, 1683, 1638, 1068, 1858, 349]",[63]
380,380,Data Science,Houston,"['Angular', 'Ruby', 'React', 'R', 'Node.js', 'HTML/CSS', 'MacOS', 'Windows', 'Scikit-learn', 'Spring', 'Azure', 'AWS', 'Javascript', 'Python', 'Java']",[],"[983, 1587, 1904, 859, 259, 127]","[983, 1587, 1904, 859, 259, 127]",[]
381,381,Cyber Security,Houston,"['React', 'HTML/CSS', 'Ruby', 'Bash', 'C++', 'Java', 'MacOS', 'PostGres', 'NumPy', 'MySQLWorkbench', 'Scikit-learn', 'Spring', 'Azure', 'Javascript', 'Python', 'SQL']","[220, 1597, 583, 1177]","[1079, 411, 309, 1285, 1541, 692, 1921]","[1079, 411, 309, 1285, 1541, 692, 1921]","[27, 53]"
382,382,Cyber Security,Seattle,"['Swift', 'React', 'HTML/CSS', 'Ruby', 'C', 'Angular', 'Javascript', 'Python', 'C++', 'Bash', 'Linux', 'MacOS', 'MySQLWorkbench', 'Spring', 'PostGres', 'Azure', 'Java', 'SQL']","[985, 976]","[476, 207, 93, 1458, 1765, 657, 787]","[476, 207, 93, 1458, 1765, 657, 787]",[82]
383,383,Data Science,NYC,"['C++', 'Scala', 'HTML/CSS', 'Ruby', 'Python', 'MacOS', 'Windows', 'Azure', 'AWS', 'PostGres', 'Oracle', 'Spring', 'Java', 'SQL']","[1275, 1006]","[242, 1576, 186, 1197, 1295, 174, 1603, 719, 1401]","[242, 1576, 186, 1197, 1295, 174, 1603, 719, 1401]",[167]
384,384,Cyber Security,NYC,"['SQL', 'Python', 'Java', 'Scala', 'React', 'C', 'Angular', 'Ruby', 'Javascript', 'R', 'Windows', 'Linux', 'MacOS', 'Spring', 'Oracle', 'Azure']","[1313, 377, 1861, 349, 663]","[1318, 730, 135, 1328, 759, 1683, 1653, 1740]","[1318, 730, 135, 1328, 759, 1683, 1653, 1740]","[32, 433, 476, 496]"
